"text","links","permalink","username","date","photo0","photo1","photo2","photo3"
"#Masks4All Generated using https://app.generative.photos/masks4all . I hope the service doesn’t sell the photos later.","https://app.generative.photos/masks4all","https://twitter.com/kracetheking/status/1246546910279634944","kracetheking","2020-04-04 21:15:17+00:00","https://pbs.twimg.com/media/EUyfzSFU0AARupI.jpg","","",""
"No mention of masks? #masks4all #communitymasking works skeptical? #czechthecurves","","https://twitter.com/marcbasch5/status/1246546824334368768","marcbasch5","2020-04-04 21:14:57+00:00","https://pbs.twimg.com/media/EUyaRwzX0AInvWv.jpg","","",""
"I felt like an older version of Butch Cassidy about to rob a bank. But it sends the right signal about distancing #SocialDistancing #COVID19 #Masks4All ","","https://twitter.com/TedSmyth/status/1246545835170684929","TedSmyth","2020-04-04 21:11:01+00:00","https://pbs.twimg.com/media/EUye0s7XYAEcPPN.jpg","","",""
"A bunch of random people wearing masks in 1918. What has happened to us? We all have a super computer in our pocket but we’re rationing masks, after it took our leaders and experts months to remember that masks save lives. #Masks4All ","","https://twitter.com/zackexley/status/1246545078333493248","zackexley","2020-04-04 21:08:01+00:00","https://pbs.twimg.com/media/EUycOBDUcAEY324.jpg","","",""
"Yes, and please wear a mask/ face cover if we have to go out. http://masks4all.co #masks4all","http://masks4all.co","https://twitter.com/JTxt/status/1246544941016207360","JTxt","2020-04-04 21:07:28+00:00","https://pbs.twimg.com/media/EUx6n92U8AAmAGv.jpg","","",""
"Covid-19 total estimated cases trajectories comparison of COUNTRIES WITH UBIQUITOUS MASK WEARING vs. COUNTRIES WITH LOW/MINORITY % MASK WEARING - Johns Hopkins Uni. data as of March 20/2020 #Masks4All #Masks #MasksSaveLives #COVID19 #coronavirus #COVID2019 #COVID19AB #Covid_19","","https://twitter.com/martialartssoul/status/1246544703522103296","martialartssoul","2020-04-04 21:06:31+00:00","https://pbs.twimg.com/media/EUydy30UwAIl6Wc.jpg","","",""
"Covid-19 total estimated cases trajectories comparison of COUNTRIES WITH UBIQUITOUS MASK WEARING vs. COUNTRIES WITH LOW/MINORITY % MASK WEARING - Johns Hopkins Uni. data as of March 20/2020 #Masks4All #Masks #MasksSaveLives #COVID19 #coronavirus #COVID2019 #COVID19AB #Covid_19","","https://twitter.com/martialartssoul/status/1246544465214529536","martialartssoul","2020-04-04 21:05:34+00:00","https://pbs.twimg.com/media/EUydk9rU8AAbbnN.jpg","","",""
"High school students wearing masks in 1918. All of these picts are from different cities btw from coast to coast. #Masks4All ","","https://twitter.com/zackexley/status/1246544308540334080","zackexley","2020-04-04 21:04:57+00:00","https://pbs.twimg.com/media/EUycOBDUcAEY324.jpg","","",""
"Made from 2 shop towels #Masks4All. ","","https://twitter.com/AnneClements11/status/1246544181385969664","AnneClements11","2020-04-04 21:04:27+00:00","https://pbs.twimg.com/media/EUydUn5XkAAj_9T.jpg","","",""
"Did this embroidery in 2 hours...Yaaay...I did it #embroidedart #embroidery #artwork #StayAtHomeChallenge #Creative #skills #Masks4All #HandmadeHour #handmade #skull ","","https://twitter.com/masitarich/status/1246544157260288001","masitarich","2020-04-04 21:04:21+00:00","https://pbs.twimg.com/media/EUyczNaXkAADJce.jpg","","",""
"This is what happens when a Country embraces Globalism. Worked out great didn't it? #Hydroxychloroquine #Masks4All #MadeInTheUSA #coronavirus #AmericaFirst #PPEshortage @HawleyMO","","https://twitter.com/Swampdo01077548/status/1246544067447738370","Swampdo01077548","2020-04-04 21:04:00+00:00","https://pbs.twimg.com/media/EUydOBeXQAEpPfC.jpg","","",""
"Here are police officers wearing masks in 1918. #Masks4All ","","https://twitter.com/zackexley/status/1246543837482213376","zackexley","2020-04-04 21:03:05+00:00","https://pbs.twimg.com/media/EUycOBDUcAEY324.jpg","","",""
"Here are street cleaners in 918 wearing masks, overseen by city officials wearing masks. #Masks4All ","","https://twitter.com/zackexley/status/1246543572423208960","zackexley","2020-04-04 21:02:01+00:00","https://pbs.twimg.com/media/EUycOBDUcAEY324.jpg","","",""
"Just sayin’ #Masks4All ","","https://twitter.com/MGS_PWN3R/status/1246543566148710403","MGS_PWN3R","2020-04-04 21:02:00+00:00","https://pbs.twimg.com/media/EUycw4lXgAIDZnF.jpg","","",""
"A fun and successful father/daughter sewing project today. I think they both turned out great! This video - the reason and inspiration: https://youtu.be/jZtEX2-n2Hc #Masks4All ","https://youtu.be/jZtEX2-n2Hc","https://twitter.com/streichforceone/status/1246543129467064320","streichforceone","2020-04-04 21:00:16+00:00","https://pbs.twimg.com/media/EUycSiYWkAAJyJu.jpg","","",""
"America lost 70,000 factories after NAFTA Today we can't provide the 79 cent #Masks4All #Nurses We rely on other Countries to produce the Medicines that will make us healthy. We have a President who wants Companies to return to the USA. Will #Congress wake up? #Democrats?","","https://twitter.com/Swampdo01077548/status/1246542989238902784","Swampdo01077548","2020-04-04 20:59:42+00:00","https://pbs.twimg.com/media/EUycPQFXgAU-dNY.jpg","","",""
"Here are office workers - not hc workers - wearing masks in the workplace in 1918. They were told by authorities to wear them, and society was able to supply them. What has happened to us? #Masks4All ","","https://twitter.com/zackexley/status/1246542965549367296","zackexley","2020-04-04 20:59:37+00:00","https://pbs.twimg.com/media/EUycOBDUcAEY324.jpg","","",""
"At the end, this video says masks may not be effective against inhaling, like many say. No doubt #Masks4All is much more effective at the source. But I don’t understand why it doesn’t also help prevent inhaling.","","https://twitter.com/akifujimura/status/1246542820023791616","akifujimura","2020-04-04 20:59:02+00:00","https://pbs.twimg.com/media/EUbcPmaUYAE_v31.png","","",""
"We all can stop the spread. Protect yourself And others.Please, stay home. Let’s work together ! All of us! #Masks4All @DCComics #fanart #PoisonIvy","","https://twitter.com/CRISDELARA_ART/status/1246542783923589122","CRISDELARA_ART","2020-04-04 20:58:53+00:00","https://pbs.twimg.com/media/EUycDIzWkAU2tVh.jpg","","",""
